,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,average_active_trades,final_equity,window_length,strategy_type,lower_band,upper_band,max_active_positions
129,-0.026154483287384345,1.8325266214908038,-0.002650011238182648,0.15347386820132533,-0.017303275291790945,0.10990444806875588,-0.11255445930693853,-0.00039970040701004563,38058.79188547675,0.2993891926781065,-0.38230533751884366,23140,19.87409783480353,97384.55167126156,5,reversal,1,1,20
130,0.11183588829553037,1.8325266214908038,0.01067086937846784,0.16746727621296498,0.06388508701749464,0.10990444806875588,-0.09923357869028804,-0.0003056675125553909,43715.34841266155,0.3137310373793888,-0.2704730518371399,4712,4.998396793587174,111183.58882955303,5,reversal,2,1,5
131,0.3265228311251174,1.8325266214908038,0.02869495613661166,0.14930108462655176,0.19257102475008367,0.10990444806875588,-0.08120949193214422,-0.0002636713537610088,37099.23833635589,0.23520858198770245,0.01440896747445386,13393,19.98076152304609,132652.28311251174,5,reversal,2,1,20
132,0.04122577891378376,1.8325266214908038,0.004053040095505223,0.17218661130827106,0.023603204478834836,0.10990444806875588,-0.10585140797325066,-0.00032971416934991023,46200.94164263776,0.3424685253151887,-0.37886399315192953,3039,5.0,104122.57789137837,5,reversal,3,1,5
133,0.5949131148638873,1.8325266214908038,0.04784902011438885,0.1501897137192753,0.31916577323632095,0.10990444806875588,-0.062055427954367026,-0.00018495991261685104,45947.11804189786,0.2387385542874041,0.19404083666129068,7579,20.0,159491.31148638873,5,reversal,3,1,20
134,0.04122577891378376,1.8325266214908038,0.004053040095505223,0.17218661130827106,0.023603204478834836,0.10990444806875588,-0.10585140797325066,-0.00032971416934991023,46200.94164263776,0.3424685253151887,-0.37886399315192953,3039,5.0,104122.57789137837,5,reversal,4,1,5
135,0.5949131148638873,1.8325266214908038,0.04784902011438885,0.1501897137192753,0.31916577323632095,0.10990444806875588,-0.062055427954367026,-0.00018495991261685104,45947.11804189786,0.2387385542874041,0.19404083666129068,7579,20.0,159491.31148638873,5,reversal,4,1,20
136,0.11183588829553037,1.8325266214908038,0.01067086937846784,0.16746727621296498,0.06388508701749464,0.10990444806875588,-0.09923357869028804,-0.0003056675125553909,43715.34841266155,0.3137310373793888,-0.2704730518371399,4712,4.998396793587174,111183.58882955303,5,reversal,1,2,5
137,0.3293218864898617,1.8325266214908038,0.02891207962113329,0.14929826140366684,0.19403179864168132,0.10990444806875588,-0.08099236844762259,-0.00026282601471966214,37174.01950058006,0.23519543509806295,0.01653400391868054,13390,19.98076152304609,132932.18864898616,5,reversal,1,2,20
138,-0.15155576581492003,1.8325266214908038,-0.016320715536403352,0.16684616591576032,-0.09806635410238046,0.10990444806875588,-0.12622516360515923,-0.0004093010800390382,41387.339823622024,0.3444697111814863,-0.586661688937788,4755,5.0,84844.423418508,5,reversal,2,2,5
139,0.26766434056745836,1.8325266214908038,0.02403106948807232,0.14706872007913455,0.16368614724991268,0.10990444806875588,-0.08587337858068356,-0.00027170396503363263,42014.81945084901,0.2650346444157643,-0.07075581080888682,13500,20.0,126766.43405674583,5,reversal,2,2,20
140,-0.09977578659772812,1.8325266214908038,-0.010468923448811562,0.17155749506016438,-0.061147665727644025,0.10990444806875588,-0.12037337151756744,-0.0003778608500154583,45538.325159197804,0.3549966329104747,-0.5436111625881832,3478,5.0,90022.42134022719,5,reversal,3,2,5
141,0.7921297342534843,1.8325266214908038,0.060152151388750186,0.15167726240129983,0.39722514569011763,0.10990444806875588,-0.04975229668000569,-0.00013380189630220394,52713.69614817592,0.2423187321002941,0.30591223561072134,8860,20.0,179212.97342534843,5,reversal,3,2,20
142,-0.09977578659772812,1.8325266214908038,-0.010468923448811562,0.17155749506016438,-0.061147665727644025,0.10990444806875588,-0.12037337151756744,-0.0003778608500154583,45538.325159197804,0.3549966329104747,-0.5436111625881832,3478,5.0,90022.42134022719,5,reversal,4,2,5
143,0.7921297342534843,1.8325266214908038,0.060152151388750186,0.15167726240129983,0.39722514569011763,0.10990444806875588,-0.04975229668000569,-0.00013380189630220394,52713.69614817592,0.2423187321002941,0.30591223561072134,8860,20.0,179212.97342534843,5,reversal,4,2,20
144,-0.06613855723116646,1.8325266214908038,-0.006827745155287834,0.1709164473414972,-0.04005977634013876,0.10990444806875588,-0.11673219322404371,-0.0003745817356960193,46200.94164263776,0.3424685253151887,-0.4876898458041232,3039,5.0,93386.14427688335,5,reversal,1,3,5
145,0.5529843712528661,1.8325266214908038,0.045057749307858774,0.15020887006244907,0.30049948439130636,0.10990444806875588,-0.0648466987608971,-0.00019533412040019486,46681.81301685091,0.2457305964871146,0.1581728048295581,7579,20.0,155298.4371252866,5,reversal,1,3,20
146,-0.09977578659772812,1.8325266214908038,-0.010468923448811562,0.17155749506016438,-0.061147665727644025,0.10990444806875588,-0.12037337151756744,-0.0003778608500154583,45538.325159197804,0.3549966329104747,-0.5436111625881832,3478,5.0,90022.42134022719,5,reversal,2,3,5
147,0.7923951071202804,1.8325266214908038,0.060167868102060096,0.15167523732702043,0.39733420312682083,0.10990444806875588,-0.04973657996669578,-0.00013374160663530394,52722.875573725556,0.24232305859117031,0.30605459127650114,8861,20.0,179239.51071202804,5,reversal,2,3,20
148,0.023514973181784082,1.8325266214908038,0.0023298525547092996,0.1733140635242306,0.013470062308606893,0.10990444806875588,-0.10757459551404658,-0.000337608604615507,43619.15961187468,0.3538576369966192,-0.41349266790927963,3616,5.0,102351.49731817842,5,reversal,3,3,5
149,0.513445353569336,1.8325266214908038,0.04236272911928585,0.1478743142557078,0.2869785396476742,0.10990444806875588,-0.06754171894947003,-0.00019863110822315318,41398.65594193607,0.22842218152213456,0.15507099702757188,9224,20.0,151344.5353569336,5,reversal,3,3,20
150,0.023514973181784082,1.8325266214908038,0.0023298525547092996,0.1733140635242306,0.013470062308606893,0.10990444806875588,-0.10757459551404658,-0.000337608604615507,43619.15961187468,0.3538576369966192,-0.41349266790927963,3616,5.0,102351.49731817842,5,reversal,4,3,5
151,0.513445353569336,1.8325266214908038,0.04236272911928585,0.1478743142557078,0.2869785396476742,0.10990444806875588,-0.06754171894947003,-0.00019863110822315318,41398.65594193607,0.22842218152213456,0.15507099702757188,9224,20.0,151344.5353569336,5,reversal,4,3,20
152,-0.06613855723116646,1.8325266214908038,-0.006827745155287834,0.1709164473414972,-0.04005977634013876,0.10990444806875588,-0.11673219322404371,-0.0003745817356960193,46200.94164263776,0.3424685253151887,-0.4876898458041232,3039,5.0,93386.14427688335,5,reversal,1,4,5
153,0.5529843712528661,1.8325266214908038,0.045057749307858774,0.15020887006244907,0.30049948439130636,0.10990444806875588,-0.0648466987608971,-0.00019533412040019486,46681.81301685091,0.2457305964871146,0.1581728048295581,7579,20.0,155298.4371252866,5,reversal,1,4,20
154,-0.09977578659772812,1.8325266214908038,-0.010468923448811562,0.17155749506016438,-0.061147665727644025,0.10990444806875588,-0.12037337151756744,-0.0003778608500154583,45538.325159197804,0.3549966329104747,-0.5436111625881832,3478,5.0,90022.42134022719,5,reversal,2,4,5
155,0.7923951071202804,1.8325266214908038,0.060167868102060096,0.15167523732702043,0.39733420312682083,0.10990444806875588,-0.04973657996669578,-0.00013374160663530394,52722.875573725556,0.24232305859117031,0.30605459127650114,8861,20.0,179239.51071202804,5,reversal,2,4,20
156,0.023514973181784082,1.8325266214908038,0.0023298525547092996,0.1733140635242306,0.013470062308606893,0.10990444806875588,-0.10757459551404658,-0.000337608604615507,43619.15961187468,0.3538576369966192,-0.41349266790927963,3616,5.0,102351.49731817842,5,reversal,3,4,5
157,0.513445353569336,1.8325266214908038,0.04236272911928585,0.1478743142557078,0.2869785396476742,0.10990444806875588,-0.06754171894947003,-0.00019863110822315318,41398.65594193607,0.22842218152213456,0.15507099702757188,9224,20.0,151344.5353569336,5,reversal,3,4,20
158,0.023514973181784082,1.8325266214908038,0.0023298525547092996,0.1733140635242306,0.013470062308606893,0.10990444806875588,-0.10757459551404658,-0.000337608604615507,43619.15961187468,0.3538576369966192,-0.41349266790927963,3616,5.0,102351.49731817842,5,reversal,4,4,5
159,0.513445353569336,1.8325266214908038,0.04236272911928585,0.1478743142557078,0.2869785396476742,0.10990444806875588,-0.06754171894947003,-0.00019863110822315318,41398.65594193607,0.22842218152213456,0.15507099702757188,9224,20.0,151344.5353569336,5,reversal,4,4,20
160,-0.5890529529000992,1.8325266214908038,-0.08518991251512664,0.15362048060097364,-0.5553254948810707,0.10990444806875588,-0.19509436058388252,-0.0006354961310181565,70147.65179262815,0.6378135493927317,-1.904887054785874,6795,4.853360488798371,41094.704709990074,5,momentum,1,1,5
161,-0.6459309249700109,1.8325266214908038,-0.09873360667433184,0.11730995703009955,-0.8429066171031183,0.10990444806875588,-0.20863805474308772,-0.0006529466239095123,73212.58118313947,0.6767677854094136,-2.1676475411251346,21958,17.158859470468432,35406.90750299891,5,momentum,1,1,20
162,-0.6263941864620206,1.8325266214908038,-0.09387394685271,0.1380004701389758,-0.6813895344786962,0.10990444806875588,-0.20377839492146588,-0.0006059500235555992,67382.62652531089,0.6485508505982813,-2.0302442575038793,5443,4.3568994889267465,37360.581353797934,5,momentum,2,1,5
163,-0.5236156103387541,1.8325266214908038,-0.07155533174970041,0.084011568583727,-0.8529714204557798,0.10990444806875588,-0.1814597798184563,-0.00043047868578930445,59029.16686439284,0.5558061420787778,-1.553024404231289,12961,12.099536060733868,47638.43896612458,5,momentum,2,1,20
164,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,1,5
165,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,1,20
166,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,1,5
167,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,1,20
168,-0.626759061412669,1.8325266214908038,-0.09396259003761132,0.13799799676255364,-0.6820454301794193,0.10990444806875588,-0.2038670381063672,-0.0006063365219497938,67418.25804625635,0.6488938003229943,-2.032197658014523,5442,4.3568994889267465,37324.0938587331,5,momentum,1,2,5
169,-0.5232373302923295,1.8325266214908038,-0.0714815426487807,0.08401282325288865,-0.8520781742203982,0.10990444806875588,-0.18138599071753658,-0.00043016980522555105,58991.76124993697,0.5554539387297017,-1.5514380641862378,12959,12.10037958667229,47676.26697076704,5,momentum,1,2,20
170,-0.832948818612018,1.8325266214908038,-0.16403308539453454,0.12741214213977317,-1.2900384224226908,0.10990444806875588,-0.2739375334632904,-0.0008838410726433949,92811.30699964633,0.8521044167455474,-3.70070381090658,8357,3.980900409276944,16705.118138798196,5,momentum,2,2,5
171,-0.6242615801812186,1.8325266214908038,-0.0933574017452865,0.059784904751117085,-1.5656266865203357,0.10990444806875588,-0.20326184981404238,-0.0004639832048586605,67204.62858562851,0.6414633771588598,-2.0045865380662367,15565,7.503410641200546,37573.84198187814,5,momentum,2,2,20
172,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,2,5
173,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,2,20
174,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,2,5
175,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,2,20
176,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,1,3,5
177,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,1,3,20
178,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,2,3,5
179,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,2,3,20
180,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,3,5
181,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,3,20
182,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,3,5
183,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,3,20
184,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,1,4,5
185,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,1,4,20
186,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,2,4,5
187,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,2,4,20
188,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,4,5
189,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,3,4,20
190,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,4,5
191,0.0,1.8325266214908038,0.0,0.0,,0.10990444806875588,-0.10990444806875588,0.0,0.0,-0.0,0.0,0,,100000.0,5,momentum,4,4,20
192,0.0220634836887863,1.8325266214908038,0.0021874417207012886,0.17101133440721852,0.012829462375484324,0.10990444806875588,-0.10771700634805459,-0.00036276986471556666,48187.4267292483,0.3766613057236444,-0.45084165043060764,6872,4.999599198396794,102206.34836887862,10,reversal,1,1,5
193,0.23869541493697244,1.8325266214908038,0.02166360030037251,0.155906981054059,0.13926451675760915,0.10990444806875588,-0.08824084776838337,-0.0003119521095278282,44354.69832189304,0.2916090136154129,-0.13070035600190266,20757,19.885370741482966,123869.54149369724,10,reversal,1,1,20
194,0.481360054721224,1.8325266214908038,0.04012878366040984,0.17204947262766113,0.2336901861681516,0.10990444806875588,-0.06977566440834604,-0.0002049409455196617,45970.57329703389,0.3147613674948173,0.014972488921813465,4691,5.0,148136.0054721224,10,reversal,2,1,5
195,0.7405118678293625,1.8325266214908038,0.05705452012000811,0.15311891538105446,0.3733817445527539,0.10990444806875588,-0.052849927948747766,-0.00016766788484498245,50011.72990500732,0.25642694453261905,0.2578909878359923,13337,19.982765531062125,174051.18678293625,10,reversal,2,1,20
196,0.7983906444219759,1.8325266214908038,0.060522397010394524,0.17006038496620982,0.3566577755685941,0.10990444806875588,-0.049382051058361354,-0.0001160262122161775,45615.544401402774,0.3130527128843458,0.21139445974329796,3382,5.0,179839.0644421976,10,reversal,3,1,5
197,1.045987623142834,1.8325266214908038,0.07430760905032807,0.1508155354438688,0.49358553321845466,0.10990444806875588,-0.035596839018427806,-9.300734711438112e-05,52491.97166506265,0.24083625234460126,0.4403428346724798,8771,20.0,204598.7623142834,10,reversal,3,1,20
198,0.4599530247487331,1.8325266214908038,0.03861397109848408,0.1709498336419006,0.22657476088436398,0.10990444806875588,-0.0712904769702718,-0.00020222928349592666,52638.811296418455,0.3645641797883348,-0.07503992409190374,3007,5.0,145995.30247487332,10,reversal,4,1,5
199,0.9618701114272277,1.8325266214908038,0.06980131526851108,0.15186054912411023,0.46046584422638803,0.10990444806875588,-0.0401031328002448,-0.00010964376698981761,47569.40003035145,0.2622688813498981,0.36972229818359637,7589,20.0,196187.01114272277,10,reversal,4,1,20
200,0.481360054721224,1.8325266214908038,0.04012878366040984,0.17204947262766113,0.2336901861681516,0.10990444806875588,-0.06977566440834604,-0.0002049409455196617,45970.57329703389,0.3147613674948173,0.014972488921813465,4691,5.0,148136.0054721224,10,reversal,1,2,5
201,0.7396046374229226,1.8325266214908038,0.05699934093689074,0.15313368658188967,0.3729851129401313,0.10990444806875588,-0.05290510713186514,-0.00016789757355758825,49986.53978227143,0.256431248546759,0.25736382019027637,13338,19.982765531062125,173960.46374229225,10,reversal,1,2,20
202,-0.002456710713887311,1.8325266214908038,-0.00024624643534776336,0.16733251094965915,-0.0014746638553401414,0.10990444806875588,-0.11015069450410364,-0.00035026510779804013,43646.446229920315,0.3278239106237856,-0.39969466840187273,4969,5.0,99754.32892861127,10,reversal,2,2,5
203,0.3570572051967227,1.8325266214908038,0.03104156165747529,0.14819948409357064,0.2098418585775889,0.10990444806875588,-0.07886288641128059,-0.00024928459219304407,43550.60676916616,0.26286146802701826,0.00033909854166047637,14323,20.0,135705.72051967226,10,reversal,2,2,20
204,0.24735127880569596,1.8325266214908038,0.022376170425042474,0.16846843340107823,0.1330953515654633,0.10990444806875588,-0.0875282776437134,-0.00025937316264941826,43548.87989268199,0.3286095350114022,-0.17738207007158557,3663,5.0,124735.12788056959,10,reversal,3,2,5
205,0.5771967006437027,1.8325266214908038,0.046677759890431325,0.1480527970922271,0.31582444731980736,0.10990444806875588,-0.06322668817832455,-0.00018590981312517212,43555.655937631906,0.22984886728943654,0.19448052396519522,9584,20.0,157719.67006437026,10,reversal,3,2,20
206,0.265515699499572,1.8325266214908038,0.02385715347878148,0.1705486023607629,0.1402210679209354,0.10990444806875588,-0.0860472945899744,-0.00025373395458794853,41249.503880526696,0.32077926596649675,-0.15132941061669847,3426,5.0,126551.5699499572,10,reversal,4,2,5
207,0.6276375946072521,1.8325266214908038,0.04998203396211287,0.1482817151125634,0.33764931092887207,0.10990444806875588,-0.05992241410664301,-0.00016995234005899563,42001.25693818336,0.22236758032520565,0.23562830032808613,8753,20.0,162763.7594607252,10,reversal,4,2,20
208,0.7983906444219759,1.8325266214908038,0.060522397010394524,0.17006038496620982,0.3566577755685941,0.10990444806875588,-0.049382051058361354,-0.0001160262122161775,45615.544401402774,0.3130527128843458,0.21139445974329796,3382,5.0,179839.0644421976,10,reversal,1,3,5
209,1.0382435378750055,1.8325266214908038,0.07389978584926515,0.15087570249812954,0.4906884627904631,0.10990444806875588,-0.036004662219490724,-9.466788612755154e-05,52297.60062506763,0.2409310985783274,0.436425699632796,8772,20.0,203824.35378750056,10,reversal,1,3,20
210,0.24735127880569596,1.8325266214908038,0.022376170425042474,0.16846843340107823,0.1330953515654633,0.10990444806875588,-0.0875282776437134,-0.00025937316264941826,43548.87989268199,0.3286095350114022,-0.17738207007158557,3663,5.0,124735.12788056959,10,reversal,2,3,5
211,0.5771967006437027,1.8325266214908038,0.046677759890431325,0.1480527970922271,0.31582444731980736,0.10990444806875588,-0.06322668817832455,-0.00018590981312517212,43555.655937631906,0.22984886728943654,0.19448052396519522,9584,20.0,157719.67006437026,10,reversal,2,3,20
212,0.05828746366706894,1.8325266214908038,0.00568830577457935,0.16902448524438543,0.03373044559749818,0.10990444806875588,-0.10421614229417653,-0.000325053076727601,39516.41607063121,0.3156445434238082,-0.32262582166568166,3827,5.0,105828.7463667069,10,reversal,3,3,5
213,0.5154180932212848,1.8325266214908038,0.04249868648074995,0.14738029993048277,0.28887224317883337,0.10990444806875588,-0.06740576158800593,-0.00019953932214929508,45136.761706605874,0.2463497960612525,0.13286443088758837,10034,20.0,151541.80932212848,10,reversal,3,3,20
214,-0.05336570594100709,1.8325266214908038,-0.005475960421084447,0.1697720626308616,-0.03233390062103241,0.10990444806875588,-0.11538040848984032,-0.00036641749454922857,42431.22546735997,0.34252796022990883,-0.4741954743951986,3595,5.0,94663.4294058993,10,reversal,4,3,5
215,0.5081238126727887,1.8325266214908038,0.04199518202093455,0.14797982855777342,0.28429962839343975,0.10990444806875588,-0.06790926604782133,-0.00019938626716498023,48021.96441913757,0.25199262247806764,0.12052393205078182,9225,20.0,150812.38126727886,10,reversal,4,3,20
216,0.4599530247487331,1.8325266214908038,0.03861397109848408,0.1709498336419006,0.22657476088436398,0.10990444806875588,-0.0712904769702718,-0.00020222928349592666,52638.811296418455,0.3645641797883348,-0.07503992409190374,3007,5.0,145995.30247487332,10,reversal,1,4,5
217,0.9579809701231796,1.8325266214908038,0.06958879044045196,0.15200873955187658,0.4586227872438556,0.10990444806875588,-0.040315657628303914,-0.00011076823503800958,47459.147555684816,0.26206063331154594,0.3680202083072448,7590,20.0,195798.09701231797,10,reversal,1,4,20
218,0.265515699499572,1.8325266214908038,0.02385715347878148,0.1705486023607629,0.1402210679209354,0.10990444806875588,-0.0860472945899744,-0.00025373395458794853,41249.503880526696,0.32077926596649675,-0.15132941061669847,3426,5.0,126551.5699499572,10,reversal,2,4,5
219,0.6276375946072521,1.8325266214908038,0.04998203396211287,0.1482817151125634,0.33764931092887207,0.10990444806875588,-0.05992241410664301,-0.00016995234005899563,42001.25693818336,0.22236758032520565,0.23562830032808613,8753,20.0,162763.7594607252,10,reversal,2,4,20
220,-0.05336570594100709,1.8325266214908038,-0.005475960421084447,0.1697720626308616,-0.03233390062103241,0.10990444806875588,-0.11538040848984032,-0.00036641749454922857,42431.22546735997,0.34252796022990883,-0.4741954743951986,3595,5.0,94663.4294058993,10,reversal,3,4,5
221,0.5081238126727887,1.8325266214908038,0.04199518202093455,0.14797982855777342,0.28429962839343975,0.10990444806875588,-0.06790926604782133,-0.00019938626716498023,48021.96441913757,0.25199262247806764,0.12052393205078182,9225,20.0,150812.38126727886,10,reversal,3,4,20
222,0.030257785196890374,1.8325266214908038,0.0029890401835031,0.17235161293278842,0.0173771958794184,0.10990444806875588,-0.10691540788525278,-0.00033508748798345705,43716.158479239515,0.35702960673464135,-0.41184755267531337,3631,5.0,103025.77851968905,10,reversal,4,4,5
223,0.5993619014638965,1.8325266214908038,0.04814129682712309,0.14990471584382759,0.3217078896697283,0.10990444806875588,-0.061763151241632785,-0.00017857957666353466,51369.10157021467,0.25807753506775644,0.17109420213899185,9309,20.0,159936.19014638965,10,reversal,4,4,20
224,-0.3741469731881356,1.8325266214908038,-0.04583797160034042,0.15315931917909675,-0.2996758406131852,0.10990444806875588,-0.1557424196690963,-0.00046644150419574554,52646.7521898484,0.47176205744684363,-1.1068481649108346,5061,4.881232265910012,62585.30268118644,10,momentum,1,1,5
225,-0.4086250277358159,1.8325266214908038,-0.05123609886663116,0.11695082134165843,-0.43887341687611714,0.10990444806875588,-0.16114054693538704,-0.0004489363899642828,52700.35092747498,0.4791450703403555,-1.1775887138842016,15691,17.608431293068506,59137.49722641841,10,momentum,1,1,20
226,-0.43470010207537835,1.8325266214908038,-0.05551006761011601,0.1392179990097615,-0.3992659806344908,0.10990444806875588,-0.1654145156788719,-0.0004573680528172621,51841.68963609681,0.48673902757352705,-1.2373697408537527,3989,4.613890037205457,56529.98979246216,10,momentum,2,1,5
227,-0.35092442188088324,1.8325266214908038,-0.042350971298603546,0.09650059019849191,-0.43973820118329515,0.10990444806875588,-0.15225541936735942,-0.00034367531949163475,44679.24366543286,0.41430253072094403,-0.9671580026142284,10110,14.826408885232414,64907.557811911676,10,momentum,2,1,20
228,-0.4534493246307375,1.8325266214908038,-0.05869432095514193,0.11559447669747291,-0.5078277123408631,0.10990444806875588,-0.1685987690238978,-0.0003896407544513601,58618.936476662886,0.5256676458487974,-1.3499752824436637,2182,3.6875283446712017,54655.06753692625,10,momentum,3,1,5
229,-0.18353523845374908,1.8325266214908038,-0.020097464151029087,0.05164098788792669,-0.38976757258535205,0.10990444806875588,-0.13000191221978497,-0.00014624816084470518,25929.20759178698,0.2433290197748592,-0.4815982818907063,3402,6.964253798033959,81646.4761546251,10,momentum,3,1,20
230,-0.010840062773931125,1.8325266214908038,-0.0010906736948530504,0.055211565425308876,-0.019674344982927996,0.10990444806875588,-0.11099512176360893,-3.909827388778894e-05,11737.72323919175,0.10834739611980326,-0.1255779241246806,442,1.7332255456750203,98915.99372260689,10,momentum,4,1,5
231,-0.005136385383206932,1.8325266214908038,-0.0005154645310075923,0.01431436777668629,-0.0359720270524911,0.10990444806875588,-0.11041991259976347,-1.0816056299586049e-05,3348.8341645525943,0.03282722632583823,-0.038527751667077226,446,1.7526273241713823,99486.3614616793,10,momentum,4,1,20
232,-0.43470010207537835,1.8325266214908038,-0.05551006761011601,0.1392179990097615,-0.3992659806344908,0.10990444806875588,-0.1654145156788719,-0.0004573680528172621,51841.68963609681,0.48673902757352705,-1.2373697408537527,3989,4.613890037205457,56529.98979246216,10,momentum,1,2,5
233,-0.35092442188088324,1.8325266214908038,-0.042350971298603546,0.09650059019849191,-0.43973820118329515,0.10990444806875588,-0.15225541936735942,-0.00034367531949163475,44679.24366543286,0.41430253072094403,-0.9671580026142284,10110,14.826408885232414,64907.557811911676,10,momentum,1,2,20
234,-0.8417157282419913,1.8325266214908038,-0.16853298957370544,0.13350624086219814,-1.2645785282594058,0.10990444806875588,-0.2784374376424613,-0.000927229801202326,91103.17647207153,0.8529246217265798,-3.760172720472516,7000,4.313606911447084,15828.427175800873,10,momentum,2,2,5
235,-0.7138840459865696,1.8325266214908038,-0.11775913728758669,0.07263277833669463,-1.625350799982978,0.10990444806875588,-0.22766358535634257,-0.000599900208054915,74790.37815300803,0.7236867832139959,-2.5375783300003665,14614,10.117062634989201,28611.59540134303,10,momentum,2,2,20
236,-0.6669773521700744,1.8325266214908038,-0.10424658702467615,0.09026535200901217,-1.1556639808072968,0.10990444806875588,-0.21415103509343203,-0.0005226698914361062,72937.29291575753,0.6871835546785794,-2.261683476949095,2787,2.79023307436182,33302.26478299257,10,momentum,3,2,5
237,-0.2917108908252548,1.8325266214908038,-0.03394338403291053,0.031136144737360937,-1.090983540772148,0.10990444806875588,-0.1438478321016664,-0.00016485360919365422,30986.395262761347,0.30458393788597127,-0.7081478843603666,3467,3.611111111111111,70828.91091747452,10,momentum,3,2,20
238,-0.14199738980532517,1.8325266214908038,-0.01521674268697637,0.034455467945665404,-0.4420100443052379,0.10990444806875588,-0.12512119075573225,-7.565087215350428e-05,18003.254270887803,0.1748428577576655,-0.3453295726542134,447,1.3644578313253013,85800.26101946748,10,momentum,4,2,5
239,-0.033892507221926604,1.8325266214908038,-0.003446318555034078,0.008906320921234372,-0.3869231478296883,0.10990444806875588,-0.11335076662378996,-1.7391337804017682e-05,4324.957660933651,0.04294700117947703,-0.07837668368744843,448,1.3689759036144578,96610.74927780734,10,momentum,4,2,20
240,-0.4534493246307375,1.8325266214908038,-0.05869432095514193,0.11559447669747291,-0.5078277123408631,0.10990444806875588,-0.1685987690238978,-0.0003896407544513601,58618.936476662886,0.5256676458487974,-1.3499752824436637,2182,3.6875283446712017,54655.06753692625,10,momentum,1,3,5
241,-0.18353523845374908,1.8325266214908038,-0.020097464151029087,0.05164098788792669,-0.38976757258535205,0.10990444806875588,-0.13000191221978497,-0.00014624816084470518,25929.20759178698,0.2433290197748592,-0.4815982818907063,3402,6.964253798033959,81646.4761546251,10,momentum,1,3,20
